[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$title in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$href in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$title in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$href in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$title in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$href in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$title in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$href in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$title in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 14:00:53 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$href in D:\workspace\alexandar\classes\parsers\Xbox360ContentPageParser.php on line 54
[09-Jan-2015 16:42:33 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMElement::getElementById() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 78
[09-Jan-2015 16:42:55 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMElement::getElementsById() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 78
[09-Jan-2015 16:44:55 Europe/Kiev] PHP Fatal error:  Call to a member function query() on a non-object in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 80
[09-Jan-2015 16:49:30 Europe/Kiev] PHP Warning:  DOMXPath::query(): xmlXPathCompOpEval: function containt not found in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 80
[09-Jan-2015 16:49:30 Europe/Kiev] PHP Warning:  DOMXPath::query(): Unregistered function in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 80
[09-Jan-2015 16:49:30 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 80
[09-Jan-2015 16:51:32 Europe/Kiev] PHP Catchable fatal error:  Argument 1 passed to KDGParser::nodeToXPath() must be an instance of DOMNode, instance of DOMXPath given, called in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 80 and defined in D:\workspace\alexandar\classes\KDGParser.php on line 132
[09-Jan-2015 16:52:09 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMElement::query() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 16:52:54 Europe/Kiev] PHP Parse error:  syntax error, unexpected ',' in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 16:53:21 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMXPath::saveToHtml() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 16:53:31 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMXPath::__toString() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 16:54:18 Europe/Kiev] PHP Notice:  Undefined property: DOMXPath::$textContent in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 17:04:18 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$innerHTML in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 17
[09-Jan-2015 17:04:21 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$innerHTML in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 17
[09-Jan-2015 17:17:05 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$innerHTML in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 81
[09-Jan-2015 17:22:00 Europe/Kiev] PHP Fatal error:  Call to undefined method ContentToCategoryModel::findAllByContentId() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 83
[09-Jan-2015 17:35:22 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$length in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 25
[09-Jan-2015 18:17:44 Europe/Kiev] PHP Warning:  Missing argument 1 for Xbox360ContentDetailsPageParser::parseReleaseDate(), called in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 38 and defined in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 23
[09-Jan-2015 18:17:44 Europe/Kiev] PHP Notice:  Undefined variable: val in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 24
[09-Jan-2015 18:33:42 Europe/Kiev] PHP Warning:  preg_match(): Unknown modifier 'g' in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 24
[09-Jan-2015 18:33:55 Europe/Kiev] PHP Warning:  preg_match(): Unknown modifier 'g' in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 24
[09-Jan-2015 18:34:53 Europe/Kiev] PHP Warning:  preg_match(): Unknown modifier 'g' in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 24
[09-Jan-2015 18:42:00 Europe/Kiev] PHP Catchable fatal error:  Argument 1 passed to KDGParser::nodeToXPath() must be an instance of DOMNode, instance of DOMNodeList given, called in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 57 and defined in D:\workspace\alexandar\classes\KDGParser.php on line 132
[09-Jan-2015 18:43:24 Europe/Kiev] PHP Fatal error:  Call to undefined method Xbox360ContentDetailsPageParser::parseSize() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 78
[09-Jan-2015 19:02:44 Europe/Kiev] PHP Fatal error:  Call to undefined method Xbox360ContentDetailsPageParser::parseFeatures() in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 97
[09-Jan-2015 19:16:54 Europe/Kiev] PHP Notice:  Undefined property: DOMNodeList::$nodeValue in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 101
[09-Jan-2015 19:42:48 Europe/Kiev] PHP Notice:  Undefined variable: xpath in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 157
[09-Jan-2015 19:42:48 Europe/Kiev] PHP Fatal error:  Call to a member function query() on a non-object in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 157
[09-Jan-2015 20:05:47 Europe/Kiev] PHP Fatal error:  Class 'FeatureModel' not found in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 129
[09-Jan-2015 20:06:18 Europe/Kiev] PHP Fatal error:  Class 'ContentToGenre' not found in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 145
[09-Jan-2015 20:07:10 Europe/Kiev] PHP Fatal error:  Class 'ContentToGenre' not found in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 150
[09-Jan-2015 20:21:18 Europe/Kiev] PHP Fatal error:  Class 'DeveloperModel' not found in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 137
[10-Jan-2015 12:33:31 Europe/Kiev] PHP Fatal error:  Call to protected method Xbox360DLCPageParser::getPages() from context 'UpdateXbox360DLCCrawler' in D:\workspace\alexandar\classes\crawlers\UpdateXbox360DLCCrawler.php on line 61
[10-Jan-2015 12:45:56 Europe/Kiev] PHP Fatal error:  Class 'ContentModel' not found in D:\workspace\alexandar\classes\crawlers\UpdateXbox360DLCCrawler.php on line 27
[10-Jan-2015 13:08:54 Europe/Kiev] PHP Fatal error:  Call to undefined method Xbox360DLCPageParser::parseSize() in D:\workspace\alexandar\classes\parsers\Xbox360DLCPageParser.php on line 104
[10-Jan-2015 14:07:02 Europe/Kiev] PHP Fatal error:  Class 'Xbox360FacebookLikesCountPageParser' not found in D:\workspace\alexandar\classes\crawlers\UpdateXbox360LikesCrawler.php on line 49
[10-Jan-2015 14:07:56 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\Xbox360FacebookLikesCountPageParser.php on line 14
[10-Jan-2015 14:11:40 Europe/Kiev] PHP Notice:  Undefined property: Xbox360FacebookLikesCountPageParser::$content_object in D:\workspace\alexandar\classes\parsers\Xbox360FacebookLikesCountPageParser.php on line 23
[10-Jan-2015 14:11:40 Europe/Kiev] PHP Fatal error:  Call to a member function fromArray() on a non-object in D:\workspace\alexandar\classes\parsers\Xbox360FacebookLikesCountPageParser.php on line 23
[10-Jan-2015 14:37:33 Europe/Kiev] PHP Fatal error:  Class 'XboxOneContentPageParser' not found in D:\workspace\alexandar\classes\crawlers\CollectXboxOneContentCrawler.php on line 42
[10-Jan-2015 16:06:17 Europe/Kiev] PHP Fatal error:  Class 'XboxOneContentDetailsPageParser' not found in D:\workspace\alexandar\classes\crawlers\UpdateXboxOneContentCrawler.php on line 49
[10-Jan-2015 16:06:41 Europe/Kiev] PHP Notice:  Undefined property: DOMNodeList::$nodeValue in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 93
[10-Jan-2015 16:09:53 Europe/Kiev] PHP Notice:  Undefined variable: val in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 96
[10-Jan-2015 16:09:53 Europe/Kiev] PHP Notice:  Undefined variable: val in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 96
[10-Jan-2015 16:09:54 Europe/Kiev] PHP Notice:  Undefined variable: val in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 96
[10-Jan-2015 16:09:54 Europe/Kiev] PHP Notice:  Undefined variable: val in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 96
[10-Jan-2015 16:12:06 Europe/Kiev] PHP Notice:  Undefined variable: genres in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 114
[10-Jan-2015 16:20:38 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:20:38 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:20:38 Europe/Kiev] PHP Fatal error:  Call to a member function item() on a non-object in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:20:53 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:20:53 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:20:53 Europe/Kiev] PHP Fatal error:  Call to a member function item() on a non-object in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 50
[10-Jan-2015 16:25:32 Europe/Kiev] PHP Notice:  Use of undefined constant SERVICE_USERNAME - assumed 'SERVICE_USERNAME' in D:\workspace\alexandar\classes\KDGCrawler.php on line 121
[10-Jan-2015 16:25:32 Europe/Kiev] PHP Notice:  Use of undefined constant SERVICE_PASSWORD - assumed 'SERVICE_PASSWORD' in D:\workspace\alexandar\classes\KDGCrawler.php on line 122
[10-Jan-2015 16:32:45 Europe/Kiev] PHP Strict Standards:  Only variables should be passed by reference in D:\workspace\alexandar\classes\parsers\XboxOneContentDetailsPageParser.php on line 113
[10-Jan-2015 20:10:34 Europe/Kiev] PHP Notice:  Undefined variable: size_by_title in D:\workspace\alexandar\1.7.data_processing.php on line 35
[10-Jan-2015 21:30:59 Europe/Kiev] PHP Notice:  Undefined property: KDGDatabase::$url in D:\workspace\alexandar\classes\crawlers\UpdateXboxOneContentCrawler.php on line 34
[10-Jan-2015 21:32:46 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\alexandar\classes\crawlers\UpdateXboxOneContentCrawler.php on line 34
[10-Jan-2015 22:52:10 Europe/Kiev] PHP Fatal error:  Class 'DeveloperModel' not found in D:\workspace\alexandar\export.php on line 30
[10-Jan-2015 22:54:49 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\alexandar\classes\model\GenreModel.php on line 19
[10-Jan-2015 22:56:50 Europe/Kiev] PHP Notice:  Undefined variable: categories in D:\workspace\alexandar\export.php on line 54
[10-Jan-2015 23:02:02 Europe/Kiev] PHP Warning:  Missing argument 2 for CategoryModel::getListByIds(), called in D:\workspace\alexandar\export.php on line 55 and defined in D:\workspace\alexandar\classes\model\CategoryModel.php on line 15
[10-Jan-2015 23:02:02 Europe/Kiev] PHP Notice:  Undefined variable: content_id in D:\workspace\alexandar\classes\model\CategoryModel.php on line 19
[12-Jan-2015 12:13:32 Europe/Kiev] PHP Notice:  Use of undefined constant SERVICE_USERNAME - assumed 'SERVICE_USERNAME' in D:\workspace\alexandar\classes\KDGCrawler.php on line 121
[12-Jan-2015 12:13:32 Europe/Kiev] PHP Notice:  Use of undefined constant SERVICE_PASSWORD - assumed 'SERVICE_PASSWORD' in D:\workspace\alexandar\classes\KDGCrawler.php on line 122
[14-Jan-2015 09:32:13 Europe/Kiev] PHP Fatal error:  Class 'ContentToFeatureModel' not found in D:\workspace\alexandar\export.php on line 63
[21-Jan-2015 13:40:42 Europe/Kiev] PHP Fatal error:  Access to undeclared static property: Crawler::$response_info in D:\workspace\alexandar\classes\KDGCrawler.php on line 48
[21-Jan-2015 13:48:12 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 122
[21-Jan-2015 13:48:12 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 122
[21-Jan-2015 13:48:12 Europe/Kiev] PHP Fatal error:  Call to a member function item() on a non-object in D:\workspace\alexandar\classes\parsers\Xbox360ContentDetailsPageParser.php on line 122
[28-Jan-2015 15:03:52 Europe/Kiev] PHP Parse error:  syntax error, unexpected '->' (T_OBJECT_OPERATOR) in D:\workspace\alexandar\export_small.php on line 70
[28-Jan-2015 15:19:12 Europe/Kiev] PHP Notice:  Undefined variable: dlc in D:\workspace\alexandar\export_small.php on line 95
[28-Jan-2015 15:19:12 Europe/Kiev] PHP Fatal error:  Call to a member function toarray() on a non-object in D:\workspace\alexandar\export_small.php on line 95
[28-Jan-2015 15:19:25 Europe/Kiev] PHP Notice:  Undefined index: ratings_paid in D:\workspace\alexandar\export_small.php on line 100
[28-Jan-2015 15:19:25 Europe/Kiev] PHP Notice:  Undefined index: ratings_total in D:\workspace\alexandar\export_small.php on line 108
[28-Jan-2015 15:19:25 Europe/Kiev] PHP Notice:  Undefined index: ratings_free in D:\workspace\alexandar\export_small.php on line 103
[28-Jan-2015 15:19:48 Europe/Kiev] PHP Notice:  Undefined index: ratings_total in D:\workspace\alexandar\export_small.php on line 108
[28-Jan-2015 16:36:13 Europe/Kiev] PHP Warning:  Cannot use a scalar value as an array in D:\workspace\alexandar\export_small.php on line 135
[28-Jan-2015 16:36:13 Europe/Kiev] PHP Warning:  Cannot use a scalar value as an array in D:\workspace\alexandar\export_small.php on line 135
[28-Jan-2015 16:36:13 Europe/Kiev] PHP Warning:  Cannot use a scalar value as an array in D:\workspace\alexandar\export_small.php on line 135
[28-Jan-2015 16:36:13 Europe/Kiev] PHP Warning:  Cannot use a scalar value as an array in D:\workspace\alexandar\export_small.php on line 135
[28-Jan-2015 16:49:32 Europe/Kiev] PHP Notice:  Array to string conversion in D:\workspace\alexandar\classes\KDGInflector.php on line 10
[28-Jan-2015 16:51:07 Europe/Kiev] PHP Fatal error:  Call to undefined method Content::getRelated() in D:\workspace\alexandar\export_small.php on line 141
[28-Jan-2015 16:52:05 Europe/Kiev] PHP Fatal error:  Cannot use object of type Content as array in D:\workspace\alexandar\export_small.php on line 141
[13-Dec-2015 18:58:04 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 18:58:04 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:07 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:07 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:58 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:58 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:59 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:01:59 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:02:01 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:02:01 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:02:14 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:02:14 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
[13-Dec-2015 19:15:12 Europe/Kiev] PHP Fatal error:  Class NewhtfProductParser contains 1 abstract method and must therefore be declared abstract or implement the remaining methods (KDGParser::parseDataObject) in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 13
[13-Dec-2015 19:19:14 Europe/Kiev] PHP Fatal error:  Class NewhtfProductParser contains 1 abstract method and must therefore be declared abstract or implement the remaining methods (KDGParser::parseDataObject) in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 12
[13-Dec-2015 19:45:33 Europe/Kiev] PHP Fatal error:  Call to undefined method DOMElement::query() in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 15
[13-Dec-2015 19:48:05 Europe/Kiev] PHP Catchable fatal error:  Argument 1 passed to DOMXPath::__construct() must be an instance of DOMDocument, instance of DOMElement given, called in D:\workspace\newhtf\classes\KDGParser.php on line 31 and defined in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 17
[13-Dec-2015 19:54:08 Europe/Kiev] PHP Fatal error:  Uncaught exception 'DOMException' with message 'DOMXPath::__construct() expects exactly 1 parameter, 0 given' in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php:15
Stack trace:
#0 D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php(15): DOMXPath->__construct()
#1 D:\workspace\newhtf\classes\KDGParser.php(31): NewhtfProductParser->parse()
#2 D:\workspace\newhtf\classes\KDGParser.php(16): KDGParser->execute()
#3 D:\workspace\newhtf\startpoint.php(15): KDGParser->__construct('\r\n    \r\n    <!d...')
#4 {main}
  thrown in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 15
[13-Dec-2015 19:59:59 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 20
[13-Dec-2015 19:59:59 Europe/Kiev] PHP Warning:  DOMXPath::query(): Invalid expression in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 20
[13-Dec-2015 19:59:59 Europe/Kiev] PHP Fatal error:  Call to a member function item() on a non-object in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 20
[13-Dec-2015 20:00:32 Europe/Kiev] PHP Notice:  Object of class DOMElement could not be converted to int in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 20
[13-Dec-2015 20:35:50 Europe/Kiev] PHP Fatal error:  Cannot use object of type DOMNodeList as array in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:08 Europe/Kiev] PHP Warning:  Illegal offset type in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 32
[13-Dec-2015 20:40:34 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 31
[13-Dec-2015 20:41:12 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 31
[13-Dec-2015 21:02:28 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 28
[13-Dec-2015 21:02:51 Europe/Kiev] PHP Notice:  Trying to get property of non-object in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 28
[13-Dec-2015 21:03:08 Europe/Kiev] PHP Notice:  Undefined property: DOMNodeList::$src in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 29
[13-Dec-2015 21:03:23 Europe/Kiev] PHP Fatal error:  Cannot use object of type DOMNodeList as array in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 29
[13-Dec-2015 21:03:50 Europe/Kiev] PHP Notice:  Undefined property: DOMElement::$src in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 29
[13-Dec-2015 21:08:52 Europe/Kiev] PHP Warning:  preg_replace(): No ending delimiter '/' found in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 31
[13-Dec-2015 21:09:22 Europe/Kiev] PHP Warning:  preg_replace(): No ending delimiter '/' found in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 31
[13-Dec-2015 21:09:49 Europe/Kiev] PHP Warning:  preg_replace(): Unknown modifier '(' in D:\workspace\newhtf\classes\parsers\NewhtfProductParser.php on line 31
[14-Dec-2015 18:10:43 Europe/Kiev] PHP Warning:  require_once(/home4/brembul/newhtf/classes/KDGLoader.php): failed to open stream: No such file or directory in D:\workspace\newhtf\include\config.php on line 7
[14-Dec-2015 18:10:43 Europe/Kiev] PHP Fatal error:  require_once(): Failed opening required '/home4/brembul/newhtf/classes/KDGLoader.php' (include_path='.;D:\Server\php\pear') in D:\workspace\newhtf\include\config.php on line 7
